id,nombre_completo,edad,provincia,nivel_educativo,horas_estudio_semana,asistencia_%,internet_en_casa,nivel_socioeconomico,promedio_final
8766,Fabiola Cañete Casas,20,Guayas,Bachillerato,14,98.9,False,Alto,6.2
8767,Balduino Arias Ricart,21,Pichincha,Secundaria,19,53.3,False,Medio,4.16
8768,Gabriel Ángel Gomis,25,Tungurahua,Bachillerato,34,75.3,True,Bajo,5.55
8769,Julio César Robles Yuste,15,Tungurahua,Bachillerato,11,68.4,False,Medio,3.81
8770,Marita Ruano Amores,20,Manabi,Secundaria,3,70.2,True,Medio,3.38
8771,Fabiana de Verdejo,25,Guayas,Secundaria,17,73.9,True,Alto,4.88
8772,Renato Plaza Garrido,23,Loja,Secundaria,5,51.7,False,Alto,3.92
8773,Elisabet Consuela Barón Solís,18,Guayas,Secundaria,9,93.9,True,Medio,5.31
8774,Hernando Sigfrido Guzmán Osuna,22,Esmeraldas,Secundaria,10,83.9,True,Alto,4.43
8775,Paloma Alvarado Mancebo,25,Pichincha,Secundaria,29,50.8,False,Medio,4.54
8776,Sergio Caparrós Carbó,19,Tungurahua,Secundaria,40,62.3,False,Alto,5.36
8777,Clara de Madrid,19,Esmeraldas,Secundaria,0,94.8,False,Alto,5.77
8778,Mónica Suarez,19,Guayas,Bachillerato,36,94.4,False,Alto,6.36
8779,Noelia de Vizcaíno,23,Chimborazo,Bachillerato,29,56.2,True,Medio,5.37
8780,Urbano Herrero Córdoba,20,Tungurahua,Secundaria,23,72.3,False,Bajo,5.55
8781,Yésica Belmonte Estevez,15,Manabi,Secundaria,17,65.6,False,Medio,4.79
8782,Gabriel Gastón Gual Calderon,16,Tungurahua,Secundaria,3,92.5,False,Bajo,5.16
8783,Celestino Carreras-Bastida,16,Chimborazo,Bachillerato,21,79.4,True,Bajo,4.58
8784,Chita Tur Cabo,19,Guayas,Bachillerato,4,66.2,False,Bajo,3.75
8785,Pepita del Arce,24,Loja,Bachillerato,24,97.9,True,Bajo,7.02
8786,Constanza Leal Jáuregui,15,Pichincha,Secundaria,34,66.2,True,Medio,5.39
8787,Lucho Estévez Capdevila,23,Loja,Secundaria,19,56.2,True,Alto,3.76
8788,Pío Cortés-Bravo,24,Tungurahua,Secundaria,21,95.6,True,Bajo,5.57
8789,Duilio Batalla Boada,21,Manabi,Bachillerato,33,57.0,False,Alto,4.29
8790,Adelia Giménez Pombo,20,Pichincha,Secundaria,24,87.3,False,Bajo,5.55
8791,Quique Casal-Esteban,20,Tungurahua,Bachillerato,18,59.4,True,Medio,4.09
8792,Moisés Carpio Laguna,21,Guayas,Bachillerato,36,85.7,True,Alto,7.22
8793,Rosalva Giralt,21,Esmeraldas,Bachillerato,39,58.4,False,Alto,5.62
8794,Guadalupe del Pagès,21,Manabi,Bachillerato,28,73.3,False,Alto,5.19
8795,Carina Calderón Vazquez,25,Guayas,Secundaria,22,55.0,False,Bajo,3.78
8796,Bibiana Abellán Calzada,21,Chimborazo,Secundaria,19,99.9,True,Bajo,5.58
8797,Pepe Feliciano Núñez Torrecilla,20,Pichincha,Bachillerato,26,64.0,True,Alto,5.27
8798,Salvador Coloma Tejero,18,Manabi,Bachillerato,27,77.6,True,Medio,5.81
8799,Hernando Montserrat,21,Manabi,Secundaria,26,68.6,False,Alto,4.76
8800,Genoveva Morante,16,Loja,Bachillerato,29,64.3,True,Bajo,4.61
8801,Vito Caparrós,16,Manabi,Bachillerato,38,78.2,True,Bajo,6.8
8802,Coral del Frutos,15,Tungurahua,Bachillerato,25,62.9,True,Alto,5.2
8803,Dan Abad Somoza,20,Chimborazo,Bachillerato,35,64.8,True,Bajo,5.14
8804,Lara Palacio Losa,16,Esmeraldas,Bachillerato,39,92.5,False,Bajo,6.5
8805,Fernanda Marí,19,Tungurahua,Secundaria,26,93.4,False,Alto,5.78
8806,Custodia del Aramburu,24,Chimborazo,Secundaria,13,74.6,False,Bajo,4.11
8807,Laura del Acosta,24,Esmeraldas,Secundaria,32,99.2,False,Alto,6.91
8808,Abilio Ferrera Rodriguez,15,Pichincha,Secundaria,7,94.8,True,Medio,5.57
8809,René Rosell Gonzalo,16,Guayas,Secundaria,23,97.5,False,Alto,5.15
8810,Custodio Anaya Gallo,18,Tungurahua,Bachillerato,30,85.3,False,Bajo,5.62
8811,Emperatriz Canals Piñeiro,21,Loja,Bachillerato,11,73.6,False,Medio,4.81
8812,Ángeles Coello Esteban,20,Loja,Bachillerato,34,62.1,False,Bajo,5.77
8813,Fulgencio Matas Plaza,15,Tungurahua,Bachillerato,15,50.6,True,Medio,3.16
8814,Agustina Enríquez Reig,25,Chimborazo,Bachillerato,36,82.7,False,Alto,6.67
8815,Juan Francisco Ruben Becerra Casal,23,Manabi,Bachillerato,37,58.3,True,Alto,5.18
8816,Maricruz Baena Torrijos,18,Manabi,Bachillerato,32,86.4,False,Bajo,6.3
8817,Valero Gil,16,Pichincha,Bachillerato,23,52.5,True,Alto,4.4
8818,Vicenta Haro,20,Pichincha,Bachillerato,25,78.2,True,Medio,5.04
8819,Jordana Catalá Heredia,23,Chimborazo,Secundaria,30,85.0,True,Bajo,6.17
8820,Ramón del Valenzuela,22,Esmeraldas,Secundaria,17,97.1,True,Medio,5.81
8821,Leonel Codina Goñi,16,Loja,Secundaria,23,58.1,False,Medio,4.25
8822,Loreto Salvà Palacio,15,Loja,Secundaria,15,50.2,False,Bajo,3.94
8823,Jose Carlos Villalba Piña,24,Tungurahua,Bachillerato,23,83.0,True,Alto,5.27
8824,Fidela Cabo,17,Manabi,Bachillerato,19,58.2,False,Medio,4.16
8825,Eusebia Soler-Garay,24,Esmeraldas,Bachillerato,7,74.6,True,Bajo,4.35
8826,Aureliano Verdejo Mosquera,19,Guayas,Secundaria,35,88.9,True,Bajo,5.91
8827,Martina Campo Cobo,21,Loja,Secundaria,36,77.9,True,Medio,6.39
8828,Encarnita Escobar Ibañez,24,Esmeraldas,Secundaria,8,60.2,False,Bajo,4.95
8829,Graciano Guillén Morales,25,Loja,Bachillerato,3,69.1,False,Bajo,4.31
8830,Áurea Maza Ariza,18,Guayas,Bachillerato,14,83.8,True,Alto,5.57
8831,Francisco Roma Rojas,22,Tungurahua,Bachillerato,10,69.0,False,Bajo,3.82
8832,Matías del Fonseca,17,Chimborazo,Bachillerato,8,52.8,False,Alto,3.81
8833,Moisés Cañete Jara,20,Esmeraldas,Secundaria,30,56.6,False,Alto,4.27
8834,Inés Pacheco-Vallés,16,Tungurahua,Bachillerato,2,94.8,True,Bajo,5.18
8835,Fabio Piñol Cadenas,23,Manabi,Bachillerato,15,67.3,True,Alto,4.5
8836,Dorita Lupe Lledó Blazquez,22,Manabi,Bachillerato,20,58.7,True,Alto,4.06
8837,Jonatan Ponce Pla,24,Esmeraldas,Bachillerato,6,83.2,True,Bajo,3.81
8838,Lidia Núñez Calzada,23,Guayas,Bachillerato,28,68.8,False,Bajo,5.71
8839,Alejandro Castelló Pizarro,18,Esmeraldas,Bachillerato,35,61.7,False,Alto,5.21
8840,Morena Bustos Herranz,22,Esmeraldas,Bachillerato,18,66.4,True,Alto,5.01
8841,Alejandro Martín Barrio,18,Esmeraldas,Secundaria,1,74.0,True,Bajo,4.95
8842,Hugo Benítez Elías,21,Tungurahua,Bachillerato,29,83.0,True,Medio,6.27
8843,Jennifer Goñi Aguiló,20,Loja,Bachillerato,8,70.3,False,Alto,4.15
8844,Feliciano Fito Pedrero Patiño,21,Guayas,Bachillerato,26,62.1,True,Alto,4.41
8845,Emilia Mendizábal Núñez,15,Pichincha,Bachillerato,8,74.4,True,Alto,4.48
8846,María Cazorla Somoza,22,Guayas,Bachillerato,27,95.4,False,Medio,6.3
8847,Armida Rius Cadenas,15,Manabi,Bachillerato,39,92.3,True,Alto,6.9
8848,Valentina Gallardo-Pomares,15,Chimborazo,Secundaria,3,51.4,True,Alto,3.61
8849,Maura Carrasco Uriarte,19,Pichincha,Bachillerato,28,79.3,True,Bajo,6.91
8850,Clímaco Gálvez Crespo,19,Tungurahua,Secundaria,22,92.9,True,Bajo,5.76
8851,Juan Ponce Nogueira,24,Manabi,Secundaria,22,54.9,True,Alto,4.57
8852,Adán Cifuentes Torres,16,Manabi,Bachillerato,38,95.8,False,Bajo,7.57
8853,Isabel Casanovas-Pallarès,24,Tungurahua,Secundaria,35,73.5,False,Alto,5.35
8854,Bruno Calvo Bonilla,18,Tungurahua,Secundaria,13,70.9,False,Bajo,4.57
8855,Pánfilo Garriga Priego,16,Loja,Secundaria,4,94.5,True,Medio,4.67
8856,Remedios Goñi Gordillo,15,Tungurahua,Bachillerato,21,51.0,True,Alto,3.95
8857,María Teresa Gomis Sevilla,16,Guayas,Secundaria,32,76.4,False,Bajo,5.3
8858,Edgardo Albano Benet Benito,25,Pichincha,Bachillerato,17,91.3,True,Alto,5.95
8859,Julie Calzada Malo,20,Esmeraldas,Secundaria,11,95.4,False,Medio,5.98
8860,Abilio de Abril,18,Manabi,Bachillerato,16,86.7,False,Alto,5.09
8861,Carla Lloret Anglada,17,Guayas,Bachillerato,40,66.6,False,Alto,6.28
8862,Gala Nicolau Ortega,25,Tungurahua,Secundaria,14,58.4,True,Alto,3.94
8863,Aránzazu Capdevila,18,Tungurahua,Bachillerato,14,96.1,True,Bajo,6.34
8864,Isaías Xavier Gutiérrez Escolano,18,Chimborazo,Secundaria,4,88.8,True,Alto,4.16
8865,Basilio Erasmo Pizarro Sevillano,25,Loja,Secundaria,23,95.1,False,Alto,5.74
8866,Plácido Armengol Pellicer,22,Pichincha,Bachillerato,25,50.5,False,Bajo,3.94
8867,Sol Barón,25,Esmeraldas,Secundaria,11,61.3,True,Medio,3.57
8868,Nicanor Pedrosa Barbero,24,Esmeraldas,Secundaria,11,72.7,False,Alto,4.45
8869,Ileana Montesinos,18,Tungurahua,Bachillerato,38,68.6,False,Bajo,5.35
8870,Angelino Benitez,15,Loja,Bachillerato,31,93.9,True,Medio,5.91
8871,Abel Azcona Zapata,23,Tungurahua,Secundaria,35,76.0,False,Alto,5.65
8872,Ovidio del Aparicio,16,Loja,Secundaria,19,66.0,True,Medio,3.85
8873,Angelita Maldonado Múñiz,17,Manabi,Secundaria,14,68.9,True,Medio,4.47
8874,Ciríaco Arrieta Puerta,19,Manabi,Bachillerato,38,60.0,True,Alto,5.81
8875,Édgar Valencia Garzón,20,Chimborazo,Secundaria,40,50.9,False,Medio,3.74
8876,Iker Juan Francisco Barroso Poza,23,Guayas,Bachillerato,35,75.2,True,Medio,5.46
8877,Humberto Colom Martín,18,Chimborazo,Secundaria,3,95.4,True,Alto,4.35
8878,Gustavo Frutos Arévalo,23,Pichincha,Bachillerato,36,66.5,False,Medio,5.13
8879,Marisa Alma Guzman Perera,17,Esmeraldas,Bachillerato,19,84.7,True,Medio,6.23
8880,Baltasar del López,18,Chimborazo,Secundaria,26,95.9,True,Alto,6.78
8881,Leocadio Tomé Román,16,Manabi,Secundaria,36,67.7,False,Medio,5.84
8882,Claudia del Puerta,20,Loja,Secundaria,13,77.1,True,Bajo,5.8
8883,Martirio Exposito Calderón,23,Manabi,Bachillerato,19,74.9,True,Bajo,4.46
8884,Azeneth Salamanca Bilbao,16,Tungurahua,Bachillerato,24,55.5,True,Bajo,4.52
8885,Roldán Luís Castrillo Mateo,21,Chimborazo,Bachillerato,28,95.5,False,Bajo,5.69
8886,Hugo Prats Almeida,17,Loja,Secundaria,21,90.9,False,Alto,5.03
8887,Petrona Toledo Ayllón,19,Esmeraldas,Secundaria,14,95.6,False,Alto,5.98
8888,Trini Arteaga Millán,21,Loja,Secundaria,17,57.1,True,Alto,5.06
8889,Julio César Artigas España,24,Tungurahua,Secundaria,11,55.0,True,Bajo,3.75
8890,Jaime Herrero,18,Loja,Secundaria,11,74.0,True,Medio,4.4
8891,Cándido Eusebio Olivé Perea,20,Manabi,Bachillerato,17,78.3,False,Medio,4.65
8892,Rosalva Jennifer Ledesma Briones,20,Pichincha,Secundaria,20,99.4,True,Alto,5.81
8893,Nazaret Correa-Prieto,25,Pichincha,Secundaria,20,71.1,True,Alto,5.34
8894,Viviana Mascaró Quero,16,Guayas,Secundaria,29,78.1,False,Alto,5.76
8895,Noa Salud Conde Lozano,17,Guayas,Bachillerato,10,51.6,True,Bajo,3.81
8896,Pelayo Alcalde Galán,25,Chimborazo,Secundaria,28,61.4,True,Bajo,5.36
8897,Custodio Martín Comas,24,Loja,Bachillerato,25,70.1,True,Medio,4.98
8898,Anunciación Diaz-Bellido,23,Chimborazo,Secundaria,36,97.1,False,Alto,6.29
8899,Encarnacion del Tudela,22,Guayas,Bachillerato,20,52.8,False,Medio,3.86
8900,Aarón Girón Goñi,22,Pichincha,Secundaria,29,78.5,True,Alto,5.58
8901,Mohamed Pujadas Aramburu,22,Tungurahua,Bachillerato,15,92.4,True,Alto,4.76
8902,Leticia Asenjo Luque,18,Esmeraldas,Secundaria,5,85.4,True,Medio,4.69
8903,Teodora Rojas Cruz,24,Tungurahua,Secundaria,40,80.7,False,Medio,5.7
8904,Artemio Martín Coloma,24,Chimborazo,Secundaria,19,66.2,False,Alto,3.98
8905,Miguel Ángel Ariza Valcárcel,17,Pichincha,Bachillerato,25,51.4,True,Bajo,4.27
8906,Mayte Josefa Cabañas Revilla,16,Guayas,Secundaria,3,75.3,False,Medio,4.79
8907,Magdalena Acuña Cabeza,19,Tungurahua,Bachillerato,35,86.2,False,Bajo,7.55
8908,Ale Tormo Valera,24,Manabi,Bachillerato,19,83.6,True,Bajo,5.27
8909,Clímaco de Pol,16,Pichincha,Secundaria,14,94.4,False,Medio,5.64
8910,Silvia Acosta Figuerola,16,Manabi,Bachillerato,27,65.0,True,Bajo,5.25
8911,Graciano Izaguirre Bolaños,19,Tungurahua,Secundaria,2,65.8,True,Bajo,3.35
8912,Leopoldo Águila Cañete,20,Manabi,Bachillerato,25,70.7,True,Medio,5.36
8913,Marianela Vilalta Salamanca,25,Pichincha,Secundaria,36,58.2,True,Alto,5.9
8914,Piedad Arcos,21,Tungurahua,Bachillerato,32,77.4,False,Medio,5.28
8915,Regina del Miguel,16,Manabi,Bachillerato,26,81.5,True,Alto,5.93
8916,Loreto Folch Miró,20,Manabi,Secundaria,3,91.7,False,Bajo,5.43
8917,Paloma Casal Cózar,24,Manabi,Secundaria,8,78.1,False,Alto,4.34
8918,Segismundo Córdoba,21,Tungurahua,Bachillerato,7,86.6,True,Bajo,5.2
8919,Martina Higueras Cervantes,17,Manabi,Secundaria,28,65.4,False,Bajo,5.41
8920,Severiano Carnero Matas,20,Chimborazo,Secundaria,24,78.3,True,Medio,5.2
8921,Aroa Mate Martin,16,Tungurahua,Bachillerato,2,82.1,True,Bajo,3.9
8922,Maricruz Solsona Amorós,23,Chimborazo,Secundaria,17,93.7,True,Bajo,6.92
8923,Domitila Marianela Luján Corominas,25,Esmeraldas,Secundaria,18,50.3,True,Bajo,3.81
8924,Cloe Lucila Villar Silva,17,Chimborazo,Secundaria,34,84.3,True,Medio,6.43
8925,Severiano de Zabala,18,Loja,Bachillerato,26,84.9,True,Bajo,6.64
8926,Aarón Abellán,23,Chimborazo,Secundaria,5,87.2,False,Medio,5.09
8927,Santos Castrillo-Ortega,17,Tungurahua,Secundaria,16,75.2,False,Alto,5.61
8928,Joel Cabo-Barranco,23,Tungurahua,Bachillerato,3,56.7,True,Medio,3.06
8929,Félix Rubén Segura Gimeno,20,Tungurahua,Bachillerato,4,63.8,True,Alto,3.05
8930,Dafne Tomé,21,Loja,Secundaria,8,74.8,False,Alto,4.68
8931,Alejo del Casares,22,Manabi,Bachillerato,22,65.3,False,Medio,4.95
8932,Blas del Rosa,19,Manabi,Secundaria,0,66.9,False,Bajo,3.65
8933,Encarnación Lledó Olmo,22,Manabi,Secundaria,2,72.1,False,Medio,4.86
8934,Gaspar Noguera-Prada,22,Manabi,Secundaria,8,84.0,False,Bajo,4.36
8935,Tristán Mateos-Lobato,17,Manabi,Secundaria,31,52.1,False,Alto,4.77
8936,Faustino Santos Viña,25,Manabi,Secundaria,1,75.0,False,Bajo,3.61
8937,Pedro Salgado Sebastián,16,Pichincha,Secundaria,34,60.7,False,Alto,5.72
8938,Francisco Jose Martín,16,Pichincha,Secundaria,3,87.4,False,Alto,4.43
8939,Enrique del Fuente,23,Pichincha,Secundaria,34,53.3,False,Bajo,4.22
8940,Anselmo del Reina,16,Manabi,Secundaria,21,78.8,True,Alto,5.0
8941,Andrea Isaura Valentín Méndez,15,Chimborazo,Secundaria,19,94.9,True,Alto,5.53
8942,Calixto Martin Huertas,21,Chimborazo,Secundaria,0,77.6,False,Medio,4.63
8943,Constanza Sacristán Tejera,23,Tungurahua,Bachillerato,36,61.9,False,Alto,5.17
8944,Chucho Antúnez Tamayo,17,Chimborazo,Bachillerato,36,74.9,True,Bajo,5.19
8945,Rebeca Conesa Cazorla,20,Manabi,Secundaria,30,75.4,True,Bajo,5.54
8946,Julia Ledesma Viñas,15,Esmeraldas,Secundaria,29,61.2,False,Medio,4.88
8947,Paloma Escalona Castañeda,25,Chimborazo,Secundaria,28,95.0,False,Bajo,5.7
8948,Amancio Giner García,25,Tungurahua,Bachillerato,24,97.3,False,Bajo,5.7
8949,Norberto Cerdán Delgado,17,Guayas,Secundaria,22,55.6,True,Alto,3.93
8950,Atilio Jáuregui Boix,25,Manabi,Bachillerato,1,93.3,False,Medio,3.82
8951,Teresita Cristina Tomas Tamarit,21,Pichincha,Bachillerato,3,52.9,False,Bajo,3.39
8952,Abigaíl Tovar,25,Manabi,Secundaria,1,56.1,False,Bajo,3.12
8953,Milagros Prat Cortes,25,Guayas,Secundaria,40,94.5,False,Medio,6.82
8954,Paulino Francisco,25,Loja,Bachillerato,27,87.0,False,Medio,5.08
8955,Loida Pons Muñoz,16,Chimborazo,Secundaria,10,86.4,False,Alto,4.65
8956,Duilio Riquelme Tenorio,24,Chimborazo,Secundaria,27,64.5,True,Medio,4.71
8957,Candelas Lidia Valenzuela Campoy,17,Pichincha,Secundaria,8,88.1,False,Alto,4.78
8958,Dani Romero Samper,24,Esmeraldas,Bachillerato,3,88.8,False,Alto,4.01
8959,Jenny Valenciano Pintor,18,Loja,Secundaria,5,77.2,False,Medio,4.0
8960,Celestina Salamanca Montoya,19,Chimborazo,Bachillerato,10,94.6,False,Medio,4.61
8961,Azahara de Mateo,15,Tungurahua,Secundaria,34,64.5,False,Medio,5.47
8962,Ruy Villar Pedro,16,Loja,Bachillerato,17,50.6,False,Medio,4.3
8963,Maricela Hervás-Asensio,16,Esmeraldas,Bachillerato,22,99.8,False,Bajo,6.9
8964,Leandra Flor,22,Pichincha,Secundaria,4,65.9,True,Medio,3.54
8965,Sebastián Tamayo Rosselló,24,Manabi,Secundaria,16,54.6,False,Alto,4.67
8966,Maribel Rozas Jaén,21,Tungurahua,Secundaria,12,57.3,True,Alto,3.54
8967,Sarita Guardiola Gomis,19,Pichincha,Secundaria,3,94.4,True,Bajo,5.54
8968,Manu Ernesto Ibarra Asenjo,20,Pichincha,Secundaria,22,62.9,False,Bajo,4.52
8969,Édgar Galván,22,Loja,Bachillerato,11,51.3,True,Alto,2.02
8970,Roldán del Pombo,23,Loja,Secundaria,20,52.1,False,Bajo,3.76
8971,Jose Ramón de Iglesias,15,Tungurahua,Bachillerato,10,57.0,True,Medio,3.86
8972,Rosenda Peinado Echeverría,23,Esmeraldas,Bachillerato,10,73.4,False,Medio,4.46
8973,Teófila Infante,21,Manabi,Secundaria,13,67.7,False,Bajo,3.95
8974,Remedios Arcelia Calderon Gibert,21,Esmeraldas,Secundaria,29,78.0,False,Medio,5.5
8975,Esmeralda Morata Páez,17,Guayas,Secundaria,3,58.9,True,Medio,3.78
8976,Bernardino Barberá-Vall,15,Chimborazo,Bachillerato,23,67.8,True,Alto,4.38
8977,Juan Carlos Ferrer,20,Chimborazo,Secundaria,33,78.7,False,Bajo,6.23
8978,Virginia Guzman Palau,19,Loja,Bachillerato,36,80.9,False,Alto,5.64
8979,Ruperto Casanovas Quiroga,15,Loja,Secundaria,1,91.0,False,Bajo,5.67
8980,Rodolfo Ruben Palomo Murillo,16,Guayas,Bachillerato,19,56.6,True,Medio,4.41
8981,Anastasia Conesa Reyes,19,Loja,Bachillerato,20,70.8,True,Alto,4.41
8982,Mauricio Rojas-Aragón,19,Guayas,Secundaria,10,56.5,True,Bajo,3.74
8983,Luz Fernandez Díaz,23,Loja,Bachillerato,27,65.3,True,Medio,5.32
8984,Calixta Rosa Dalmau,16,Esmeraldas,Secundaria,9,75.6,True,Medio,3.67
8985,Gisela de Nogués,23,Guayas,Secundaria,17,66.7,False,Bajo,4.66
8986,Rita Ramis Baños,17,Chimborazo,Secundaria,22,98.5,True,Medio,4.92
8987,Hermenegildo del Giner,15,Esmeraldas,Bachillerato,27,69.1,False,Medio,4.44
8988,Eliseo Barrios Montalbán,19,Pichincha,Secundaria,21,83.6,False,Bajo,6.2
8989,Tomasa Moles Solera,16,Pichincha,Bachillerato,13,64.2,False,Bajo,4.26
8990,Luisina Mayoral,23,Pichincha,Bachillerato,1,83.8,False,Medio,4.18
8991,Benjamín Mur Ríos,18,Tungurahua,Bachillerato,6,67.4,False,Alto,4.13
8992,Cirino Pedrosa,20,Loja,Secundaria,39,69.7,False,Medio,6.46
8993,Florencio de Amat,19,Esmeraldas,Bachillerato,34,100.0,True,Alto,7.18
8994,Luis Miguel Reina Amores,24,Pichincha,Secundaria,19,66.4,True,Bajo,4.08
8995,Rolando Guerrero Pizarro,22,Esmeraldas,Bachillerato,15,62.6,True,Alto,4.58
8996,Aurelio de Gómez,20,Pichincha,Bachillerato,11,74.5,True,Alto,4.11
8997,Ambrosio Capdevila-Hernández,22,Chimborazo,Bachillerato,10,51.4,True,Bajo,2.56
8998,Pastor Rocamora,20,Manabi,Secundaria,10,50.8,False,Alto,4.28
8999,Soraya Yésica Mármol Aznar,15,Tungurahua,Bachillerato,17,83.4,True,Medio,5.76
9000,Virginia del Amat,21,Guayas,Bachillerato,33,61.5,False,Bajo,4.4
9001,Dimas Villegas Casals,15,Pichincha,Secundaria,32,90.8,False,Bajo,6.25
9002,Gastón Rodriguez Sarabia,15,Manabi,Bachillerato,29,93.9,False,Bajo,5.82
9003,Ricarda Castro Vargas,22,Chimborazo,Secundaria,39,60.1,False,Bajo,4.79
9004,Loreto Cid-Nicolás,23,Pichincha,Secundaria,15,79.8,True,Medio,4.72
9005,Aura de España,17,Tungurahua,Bachillerato,35,58.2,False,Bajo,5.16
9006,Roberto Viana Martorell,18,Esmeraldas,Secundaria,23,74.2,False,Medio,4.89
9007,Rubén Fabricio Poza Tejero,19,Tungurahua,Bachillerato,9,87.3,True,Bajo,5.08
9008,Rosalina Losada Flor,23,Chimborazo,Secundaria,5,81.4,True,Alto,3.96
9009,Alondra Tirado Dueñas,15,Pichincha,Bachillerato,40,51.9,False,Bajo,4.9
9010,Baudelio Mendez Santana,24,Esmeraldas,Bachillerato,9,98.3,False,Bajo,5.02
9011,Patricia Bastida Gabaldón,16,Chimborazo,Secundaria,14,58.8,False,Medio,4.37
9012,Asunción Vallejo,16,Esmeraldas,Bachillerato,28,69.7,False,Bajo,4.98
9013,Vicente Tenorio Cabrero,20,Chimborazo,Secundaria,9,96.9,False,Medio,5.34
9014,Santiago Giménez-España,18,Loja,Secundaria,5,91.2,True,Medio,5.1
9015,Porfirio Alcalde Estrada,22,Loja,Bachillerato,24,55.2,True,Alto,3.37
9016,Saturnina Perez Arce,20,Manabi,Bachillerato,16,55.5,True,Bajo,3.21
9017,Fulgencio Portero Cantón,19,Guayas,Secundaria,28,85.2,False,Alto,5.05
9018,Nereida Silva,17,Guayas,Bachillerato,31,75.6,True,Medio,5.7
9019,Aarón Moles López,22,Chimborazo,Bachillerato,27,70.0,True,Alto,5.15
9020,Silvio Bejarano Alemán,17,Esmeraldas,Bachillerato,22,66.8,False,Medio,5.19
9021,Azeneth Bernal Sebastián,24,Pichincha,Bachillerato,14,69.1,True,Medio,4.15
9022,Ambrosio Oliveras Amat,24,Loja,Secundaria,18,66.0,False,Bajo,4.34
9023,Rosalía Adán Cuenca,16,Esmeraldas,Secundaria,38,93.6,True,Medio,6.92
9024,Valerio Portero Yuste,18,Esmeraldas,Secundaria,35,56.4,True,Medio,5.17
9025,Héctor Castelló Carballo,21,Guayas,Bachillerato,39,57.4,False,Bajo,4.43
9026,Jessica Perea Vaquero,19,Guayas,Secundaria,31,59.0,True,Bajo,3.92
9027,Sonia Abad León,19,Manabi,Bachillerato,38,95.7,True,Medio,6.43
9028,Bernardo Crespi Santiago,17,Tungurahua,Bachillerato,24,99.4,False,Alto,4.97
9029,Rosa Perales,17,Manabi,Secundaria,12,92.1,True,Alto,5.66
9030,Mercedes Sevillano Perelló,21,Esmeraldas,Secundaria,3,63.1,False,Alto,3.74
9031,Benjamín de Fábregas,22,Pichincha,Bachillerato,38,89.1,False,Alto,6.05
9032,Graciano de Galvez,18,Pichincha,Bachillerato,22,55.9,False,Bajo,4.36
9033,Lorenza González Gallego,20,Guayas,Secundaria,31,93.7,False,Bajo,5.43
9034,Isidro de Montesinos,24,Loja,Bachillerato,22,79.0,False,Bajo,4.93
9035,María Jesús Prat,21,Pichincha,Bachillerato,7,98.3,True,Medio,4.78
9036,Oriana Rodrigo Carbonell,25,Pichincha,Secundaria,22,58.3,True,Alto,3.91
9037,Azucena Consuela Pallarès Hervás,17,Manabi,Bachillerato,4,51.4,True,Bajo,2.38
9038,Amado Feijoo Lastra,22,Guayas,Bachillerato,37,77.8,True,Medio,5.14
9039,Adoración Escalona Rey,18,Tungurahua,Secundaria,10,63.9,False,Alto,4.58
9040,Marc Trujillo Quirós,22,Manabi,Secundaria,25,55.9,True,Alto,5.19
9041,Elvira de Lladó,22,Chimborazo,Bachillerato,13,76.1,False,Alto,4.0
9042,Concha Tello Llorente,15,Loja,Secundaria,29,53.8,True,Bajo,4.86
9043,Rogelio Montesinos Maldonado,17,Guayas,Bachillerato,8,53.6,False,Bajo,3.67
9044,Micaela Marti Clemente,16,Loja,Bachillerato,35,50.9,False,Alto,4.94
9045,Carlito Suarez Cárdenas,18,Guayas,Bachillerato,33,99.7,True,Bajo,6.2
9046,Miguela Gutierrez Jordán,16,Chimborazo,Secundaria,2,81.7,False,Alto,4.37
9047,Toribio Valera-Acuña,23,Loja,Secundaria,3,80.5,True,Medio,3.82
9048,Bautista del Vilaplana,19,Chimborazo,Bachillerato,24,92.6,True,Bajo,4.9
9049,Alex Llopis Múgica,18,Guayas,Bachillerato,16,89.1,False,Medio,4.13
9050,Leonor Sandoval-Gascón,24,Guayas,Bachillerato,11,52.4,False,Alto,3.45
9051,Vera Huguet Figuerola,19,Manabi,Secundaria,31,93.7,False,Medio,6.89
9052,Marco Julián,23,Tungurahua,Secundaria,7,68.2,False,Alto,3.52
9053,Mar Peña Bejarano,22,Pichincha,Secundaria,27,57.3,False,Medio,4.63
9054,Raimundo Cañete Teruel,23,Esmeraldas,Secundaria,19,88.4,False,Bajo,5.43
9055,Azahar Cabanillas Tirado,25,Pichincha,Bachillerato,1,91.3,True,Medio,4.8
9056,Heriberto Garcia Sáez,20,Manabi,Secundaria,26,54.6,True,Alto,4.37
9057,Javi de Santos,24,Guayas,Bachillerato,30,56.6,True,Bajo,4.32
9058,Ofelia del Águila,20,Esmeraldas,Secundaria,39,68.0,False,Bajo,5.6
9059,Florencia Folch,15,Manabi,Bachillerato,36,50.0,True,Bajo,4.9
9060,Ciriaco Juárez Tormo,16,Loja,Bachillerato,31,94.3,False,Alto,6.92
9061,Manu Morera Nicolás,24,Esmeraldas,Secundaria,31,78.5,False,Bajo,5.26
9062,Jimena Agullo Diez,20,Pichincha,Bachillerato,5,65.2,True,Alto,3.45
9063,David Cuesta Olivera,15,Chimborazo,Bachillerato,3,50.2,True,Medio,3.5
